ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1768788_s_at	0.969394	8.70e-01	-0.167974	-6.5978	-0.044867	wcaA///wcaA///wcaA///ECs2864	glycosyl transferase///glycosyl transferase///putative glycosyl transferase///glycosyl transferase family protein
1760224_at	0.969394	8.70e-01	-0.167885	-6.5978	-0.072675	c2485	hypothetical protein
1768268_at	0.969394	8.70e-01	0.167756	-6.5978	0.054079	c4179	hypothetical protein
1767799_s_at	0.969394	8.70e-01	-0.16749	-6.5978	-0.032414		
1765230_s_at	0.969394	8.70e-01	0.167397	-6.5979	0.146817	gcvP///gcvP///gcvP///ECs3774	glycine dehydrogenase///glycine dehydrogenase///glycine decarboxylase, PLP-dependent, subunit P of glycine cleavage complex///glycine dehydrogenase
1768859_s_at	0.969394	8.70e-01	-0.167367	-6.5979	-0.076452	yieH///yieH///ECs4652	6-phosphogluconate phosphatase///6-phosphogluconate phosphatase///6-phosphogluconate phosphatase
1764158_at	0.969394	8.70e-01	-0.167301	-6.5979	-0.058139	pldA	phospholipase A
1761131_at	0.969394	8.70e-01	-0.167206	-6.5979	-0.105181	c1249	hypothetical protein
1765940_s_at	0.969394	8.71e-01	0.16708	-6.5979	0.064467	c2065///Z2698///ydhX///ECs2378	ferredoxin-like protein ydhX///oxidoreductase, Fe-S subunit///putative 4Fe-4S ferridoxin-type protein; FNR, Nar, NarP-regulated protein; putative subunit of YdhYVWXUT oxidoreductase complex///oxidoreductase Fe-S subunit
1767578_s_at	0.969394	8.71e-01	-0.167057	-6.5979	-0.070131	sapF///sapF///sapF///ECs1867	peptide transport system ATP-binding protein sapF///peptide ABC transporter ATP-binding protein///antimicrobial peptide ABC transporter ATPase///peptide ABC transporter ATP-binding protein
1760051_s_at	0.969394	8.71e-01	-0.166968	-6.5979	-0.106274	yeeN///Z3140///yeeN///ECs2780	hypothetical protein///hypothetical protein///UPF0082 family protein///hypothetical protein
1766562_s_at	0.969394	8.71e-01	0.166858	-6.598	0.065845	ygdL///ygdL///tcdA///ECs3672	hypothetical protein///hypothetical protein///tRNA threonylcarbamoyladenosine dehydratase; sulfur acceptor for CsdA///hypothetical protein
1760763_s_at	0.969394	8.71e-01	0.166846	-6.598	0.088652	cdsA///cdsA///cdsA///cdsA	CDP-diglyceride synthase///CDP-diglyceride synthase///CDP-diglyceride synthase///CDP-diglyceride synthase
1764343_s_at	0.969436	8.71e-01	0.166582	-6.598	0.11419	proP///proP///proP///ECs5093	proline/glycine betaine transporter///proline/glycine betaine transporter///proline/glycine betaine transporter///proline/glycine betaine transporter
1763389_s_at	0.969436	8.71e-01	0.166454	-6.598	0.068305	yaeS///yaeS///ispU///ECs0176	undecaprenyl pyrophosphate synthase///undecaprenyl pyrophosphate synthase///undecaprenyl pyrophosphate synthase///undecaprenyl pyrophosphate synthase
1767243_s_at	0.969436	8.71e-01	-0.166246	-6.5981	-0.048729	lysR///lysR///lysR///ECs3696	LysR family transcriptional regulator///LysR family transcriptional regulator///transcriptional activator of lysA; autorepressor///LysR family transcriptional regulator
1759333_s_at	0.969436	8.71e-01	0.166147	-6.5981	0.083047	purA///purA///purA///ECs5153	adenylosuccinate synthetase///adenylosuccinate synthetase///adenylosuccinate synthetase///adenylosuccinate synthetase
1765475_s_at	0.969436	8.71e-01	-0.166142	-6.5981	-0.149323	yhjA///yhjA///yhjA///ECs4398	cytochrome C peroxidase///cytochrome C peroxidase///putative cytochrome C peroxidase///cytochrome C peroxidase
1759314_s_at	0.969436	8.71e-01	-0.166048	-6.5981	-0.052897	nrdF///nrdF///nrdF	ribonucleotide-diphosphate reductase subunit beta///ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein///ribonucleotide-diphosphate reductase subunit beta
1759844_at	0.969561	8.72e-01	0.165703	-6.5982	0.140066	kpsS	KpsS protein
1765136_s_at	0.969561	8.72e-01	-0.16565	-6.5982	-0.099159	yhbY///yhbY///yhbY///ECs4059	RNA-binding protein YhbY///RNA-binding protein YhbY///RNA binding protein associated with pre-50S ribosomal subunits///RNA-binding protein YhbY
1762813_s_at	0.969617	8.72e-01	0.165461	-6.5982	0.060265	trxA///trxA///trxA///trxA	thioredoxin///thioredoxin///thioredoxin 1///thioredoxin
1764094_at	0.969623	8.72e-01	-0.165328	-6.5982	-0.098569	c5378	hypothetical protein
1760854_at	0.969767	8.72e-01	-0.165034	-6.5983	-0.067659	c5433	C4-dicarboxylate-binding periplasmic protein
1763415_s_at	0.969767	8.72e-01	0.164883	-6.5983	0.057026		
1764448_s_at	0.969767	8.72e-01	0.16466	-6.5983	0.050952		
1766560_at	0.969767	8.73e-01	-0.16454	-6.5984	-0.059785	c5034	dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex
1763644_s_at	0.969767	8.73e-01	-0.164534	-6.5984	-0.033416		
1768199_s_at	0.970199	8.73e-01	-0.163903	-6.5985	-0.036967	ydiD///fadK///ECs2408	short chain acyl-CoA synthetase///short chain acyl-CoA synthetase, anaerobic///short chain acyl-CoA synthetase
1763654_s_at	0.970202	8.73e-01	0.163594	-6.5985	0.045839	ydaC///ydaC///ECs1931	hypothetical protein///DUF1187 family protein, Rac prophage; putative double-strand break reduction protein///hypothetical protein
1766865_at	0.970202	8.73e-01	0.163529	-6.5985	0.048128	c3663	hypothetical protein
1760135_at	0.970202	8.73e-01	-0.16344	-6.5986	-0.041792	c0959	regulatory protein
1760321_at	0.970202	8.73e-01	-0.163398	-6.5986	-0.068104	c1660	hypothetical protein
1759109_s_at	0.970218	8.74e-01	0.163236	-6.5986	0.136802	yeiP///yeiP///yeiP///ECs3063	elongation factor P///elongation factor P///elongation factor P-like protein///elongation factor P
1768390_s_at	0.970218	8.74e-01	-0.16313	-6.5986	-0.096419	sat	secreted auto transporter toxin
1765716_s_at	0.970342	8.74e-01	-0.16286	-6.5987	-0.067683		
1763293_at	0.970821	8.74e-01	-0.162043	-6.5988	-0.047616	c1290	hypothetical protein
1768646_s_at	0.970821	8.74e-01	0.162039	-6.5988	0.036045		
1760815_s_at	0.970821	8.75e-01	-0.161922	-6.5988	-0.034338	yidH///yidH///yidH///ECs4617	hypothetical protein///hypothetical protein///DUF202 family inner membrane protein///hypothetical protein
1762236_s_at	0.970831	8.75e-01	-0.161703	-6.5989	-0.049857	ycaP///ycaP///ycaP///ECs0989	hypothetical protein///hypothetical protein///UPF0702 family putative inner membrane protein///hypothetical protein
1760463_at	0.970831	8.75e-01	-0.161617	-6.5989	-0.099545	yihX	phosphatase
1766954_at	0.970831	8.75e-01	-0.161374	-6.5989	-0.036938	ynjC	ABC transporter permease
1759129_s_at	0.970831	8.75e-01	0.161348	-6.5989	0.042177	yggN///yggN///yggN///ECs3834	hypothetical protein///hypothetical protein///DUF2884 family putative periplasmic protein///hypothetical protein
1760273_s_at	0.970831	8.75e-01	0.161148	-6.599	0.076901	yfeY///Z3697///yfeY///ECs3303	hypothetical protein///hypothetical protein///RpoE-regulated lipoprotein///hypothetical protein
1763745_s_at	0.970831	8.75e-01	0.161046	-6.599	0.060769	Z1292///ycbV///ECs1027	fimbrial-like protein///putative fimbrial-like adhesin protein///fimbrial-like protein
1767756_s_at	0.970831	8.75e-01	-0.160946	-6.599	-0.05894	cpxR///cpxR///cpxR///ECs4838	DNA-binding transcriptional regulator CpxR///DNA-binding transcriptional regulator CpxR///response regulator in two-component regulatory system with CpxA///CpxR family transcriptional regulator
1764625_s_at	0.970831	8.75e-01	-0.160877	-6.599	-0.097815	ygdH///ygdH///ygdH///ECs3655	hypothetical protein///hypothetical protein///UPF0717 family protein///hypothetical protein
1764198_s_at	0.970831	8.75e-01	0.160674	-6.599	0.066566	c3957///yrbH///kdsD///ECs4076	D-arabinose 5-phosphate isomerase///D-arabinose 5-phosphate isomerase///D-arabinose 5-phosphate isomerase///D-arabinose 5-phosphate isomerase
1764688_at	0.970831	8.76e-01	-0.160341	-6.5991	-0.075754	Z1817	hypothetical protein
1766506_s_at	0.970831	8.76e-01	-0.160249	-6.5991	-0.040732	yifB///yifB///yifB///ECs4700	hypothetical protein///ATP-dependent protease///magnesium chelatase family protein and putative transcriptional regulator///ATP-dependent protease
1762616_s_at	0.970831	8.76e-01	0.160169	-6.5991	0.072198	Z1487///ECs1233	hypothetical protein///tail tip fiber protein
1760699_s_at	0.970831	8.76e-01	-0.160008	-6.5992	-0.055917	Z5617///ECs5002	sorbose PTS component///sorbose-permease PTS system IIA component
1762825_s_at	0.970831	8.76e-01	-0.159806	-6.5992	-0.052695	iscA///iscA///iscA///iscA	iron-sulfur cluster assembly protein///iron-sulfur cluster assembly protein///FeS cluster assembly protein///iron-sulfur cluster assembly protein
1759826_s_at	0.970831	8.76e-01	0.159401	-6.5993	0.043433	cysH///cysH	phosphoadenosine phosphosulfate reductase///phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent
1762351_at	0.970831	8.76e-01	0.159365	-6.5993	0.03062	baeS	signal transduction histidine-protein kinase BaeS
1768590_s_at	0.970831	8.77e-01	0.15935	-6.5993	0.091938		
1761822_s_at	0.970831	8.77e-01	0.159202	-6.5993	0.033822		
1765478_s_at	0.970831	8.77e-01	0.159195	-6.5993	0.037052	Z1768///ECs1504	hypothetical protein///hypothetical protein
1760823_at	0.970831	8.77e-01	-0.15918	-6.5993	-0.092584	cysS	cysteinyl-tRNA synthetase
1768633_s_at	0.970831	8.77e-01	0.159099	-6.5993	0.067625	kdsB///kdsB///kdsB///ECs1001	3-deoxy-manno-octulosonate cytidylyltransferase///3-deoxy-manno-octulosonate cytidylyltransferase///3-deoxy-manno-octulosonate cytidylyltransferase///3-deoxy-manno-octulosonate cytidylyltransferase
1766564_s_at	0.970831	8.77e-01	-0.159067	-6.5993	-0.095473	argB///argB///argB///ECs4888	acetylglutamate kinase///acetylglutamate kinase///acetylglutamate kinase///acetylglutamate kinase
1764168_at	0.970831	8.77e-01	0.159034	-6.5993	0.077243	yfcP	fimbrial-like protein yfcP
1767601_s_at	0.971122	8.77e-01	0.158431	-6.5994	0.050901		
1768809_s_at	0.971122	8.77e-01	0.158083	-6.5995	0.065998	Z1453///Z3351///ECs2982///ECs1195	hypothetical protein///hypothetical protein///hypothetical protein///hypothetical protein
1763145_s_at	0.971122	8.78e-01	0.157971	-6.5995	0.044419	wecF///wecF///wzyE///ECs4727	common antigen polymerase///common antigen polymerase///putative ECA polysaccharide chain elongation protein///common antigen polymerase
1765809_s_at	0.971122	8.78e-01	0.157949	-6.5995	0.057573	Z0020///ECs0019	hypothetical protein///hypothetical protein
1768338_s_at	0.971122	8.78e-01	0.157818	-6.5995	0.087276	c0119///c0232	transposase insK///transposase insK
1760327_at	0.971122	8.78e-01	0.15779	-6.5995	0.049111	Z1419	hypothetical protein
1768583_s_at	0.971122	8.78e-01	-0.157673	-6.5996	-0.041169	intC///ECs3231	prophage integrase///prophage Sf6-like integrase
1759504_s_at	0.971122	8.78e-01	0.157511	-6.5996	0.05361	ECs5486///arnE///c2800///Z3516	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE///undecaprenyl phosphate-alpha-L-ara4N exporter; flippase ArnEF subunit///hypothetical protein///hypothetical protein
1759486_s_at	0.971122	8.78e-01	-0.157365	-6.5996	-0.054034		
1765794_at	0.971122	8.78e-01	0.15729	-6.5996	0.104285	nadR	nicotinamide-nucleotide adenylyltransferase
1765728_s_at	0.971122	8.78e-01	0.157171	-6.5996	0.055664	kdpE///kdpE///kdpE///ECs0722	DNA-binding transcriptional activator KdpE///DNA-binding transcriptional activator KdpE///response regulator in two-component regulatory system with KdpD///KdpE family transcriptional regulator
1762768_s_at	0.971122	8.78e-01	-0.157032	-6.5997	-0.09056	rpsK///rpsK///rpsK///ECs4162	30S ribosomal protein S11///30S ribosomal protein S11///30S ribosomal subunit protein S11///30S ribosomal protein S11
1767091_s_at	0.971122	8.78e-01	0.157	-6.5997	0.060329	yohD///yohD///yohD///ECs3023	hypothetical protein///hypothetical protein///DedA family inner membrane protein///hypothetical protein
1761863_s_at	0.971122	8.79e-01	-0.156747	-6.5997	-0.057512		
1760493_at	0.971122	8.79e-01	-0.156412	-6.5998	-0.075506	c2791	competence damage-inducible protein A
1762536_s_at	0.971122	8.79e-01	-0.156388	-6.5998	-0.067293	yjdG///yjdG///dcuR///ECs5106	DNA-binding transcriptional activator DcuR///DNA-binding transcriptional activator DcuR///response regulator in two-component regulatory system with DcuS///DcuR family transcriptional regulator
1765324_s_at	0.971122	8.79e-01	0.155995	-6.5998	0.038951		
1764759_at	0.971122	8.79e-01	0.155673	-6.5999	0.048551	gabT	4-aminobutyrate aminotransferase
1761001_at	0.971122	8.79e-01	0.155604	-6.5999	0.063658	yjeO	inner membrane protein
1766896_at	0.971122	8.79e-01	0.155519	-6.5999	0.050344	c2475	hypothetical protein
1764165_at	0.971122	8.79e-01	-0.155489	-6.5999	-0.04104	c4831	hypothetical protein
1759612_s_at	0.971122	8.80e-01	0.155429	-6.5999	0.037403		
1768449_s_at	0.971122	8.80e-01	-0.155242	-6.6	-0.06508	c3265///Z4018///norV///ECs3566	pseudo///anaerobic nitric oxide reductase flavorubredoxin///anaerobic nitric oxide reductase flavorubredoxin///anaerobic nitric oxide reductase flavorubredoxin
1765637_s_at	0.971122	8.80e-01	0.155202	-6.6	0.032791	ybdJ///ybdJ///ybdJ///ECs0618	hypothetical protein///hypothetical protein///DUF1158 family putative inner membrane protein///hypothetical protein
1766749_s_at	0.971122	8.80e-01	0.155131	-6.6	0.032233		
1766789_at	0.971122	8.80e-01	0.155122	-6.6	0.043604	c2729	hypothetical protein
1764646_at	0.971122	8.80e-01	-0.154857	-6.6	-0.073763	c4743	hypothetical protein
1765274_s_at	0.971122	8.80e-01	-0.154698	-6.6001	-0.055336	sprT///yggI	hypothetical protein///Zn-dependent metalloprotease-related protein
1768993_at	0.971122	8.80e-01	0.154651	-6.6001	0.057289	phnI	PhnI protein
1762837_s_at	0.971122	8.80e-01	-0.154645	-6.6001	-0.071655	pnp///pnp///pnp///ECs4045	polynucleotide phosphorylase///polynucleotide phosphorylase///polynucleotide phosphorylase/polyadenylase///polynucleotide phosphorylase
1761480_s_at	0.971122	8.80e-01	0.154626	-6.6001	0.05024	ytfB///ytfB///ytfB///ECs5184	hypothetical protein///hypothetical protein///OapA family protein///hypothetical protein
1764503_s_at	0.971122	8.80e-01	-0.154591	-6.6001	-0.043744	c2973///Z3704///ECs3310	ethanolamine utilization protein EutL///hypothetical protein///hypothetical protein
1763629_s_at	0.971122	8.80e-01	-0.15423	-6.6001	-0.032848		
1761610_at	0.971122	8.81e-01	-0.154109	-6.6002	-0.069766	c5301	hypothetical protein
1760097_s_at	0.971122	8.81e-01	-0.153795	-6.6002	-0.072947	smtA///smtA///smtA///ECs1004	metallothionein SmtA///metallothionein SmtA///putative S-adenosyl-L-methionine-dependent methyltransferase///metallothionein SmtA
1766621_s_at	0.971122	8.81e-01	-0.153779	-6.6002	-0.084156	secF///secF///secF///secF	preprotein translocase subunit SecF///preprotein translocase subunit SecF///SecYEG protein translocase auxillary subunit///preprotein translocase subunit SecF
1759236_s_at	0.971122	8.81e-01	-0.153746	-6.6002	-0.031484	c0094	hypothetical protein
1762267_at	0.971122	8.81e-01	-0.153238	-6.6003	-0.068561	c2416	hypothetical protein
1767981_s_at	0.971122	8.81e-01	-0.153108	-6.6003	-0.05063	ompF///ompF///ompF///ECs1012	outer membrane protein F///outer membrane protein F///outer membrane porin 1a (Ia;b;F)///outer membrane protein F
1759947_s_at	0.971122	8.81e-01	-0.152962	-6.6003	-0.029215		
1769154_at	0.971122	8.81e-01	0.152953	-6.6003	0.036971	yeeP	pseudo
1763012_at	0.971122	8.82e-01	-0.152696	-6.6004	-0.082914	ECs0818	holin
1761897_s_at	0.971122	8.82e-01	-0.15267	-6.6004	-0.101826	c1199///Z4854///ECs4329	acyl carrier protein///acyl carrier protein///acyl carrier protein
1768642_s_at	0.971122	8.82e-01	-0.152331	-6.6004	-0.07301	cybC	soluble cytochrome b562
1768143_s_at	0.971122	8.82e-01	0.152329	-6.6004	0.038468	c0303	hypothetical protein
1766890_s_at	0.971122	8.82e-01	0.152247	-6.6005	0.03377	ECs5380///Z0701	hypothetical protein///hypothetical protein
1763973_s_at	0.971122	8.82e-01	-0.151935	-6.6005	-0.052808	ychA///ychA///ychA///ECs1719	transcriptional regulator///transcriptional regulator///transglutaminase-like TPR-repeat protein///transcriptional regulator
1761136_s_at	0.971122	8.82e-01	-0.15185	-6.6005	-0.050994	c1005///Z1106///hcr///ECs0958	HCP oxidoreductase, NADH-dependent///HCP oxidoreductase///HCP oxidoreductase, NADH-dependent///HCP oxidoreductase
1762827_s_at	0.971122	8.82e-01	-0.151817	-6.6005	-0.048443	Z4250	hypothetical protein
1765934_s_at	0.971122	8.82e-01	0.151796	-6.6005	0.056503	cpsB///cpsB///cpsB///ECs2854	mannose-1-phosphate guanylyltransferase///mannose-1-phosphate guanylyltransferase///mannose-1-phosphate guanyltransferase///mannose-1-phosphate guanylyltransferase
1768034_at	0.971122	8.82e-01	-0.151712	-6.6005	-0.10562	fimA	Type-1 fimbrial protein, A chain
1764192_at	0.971122	8.82e-01	0.151709	-6.6005	0.044025	ECs0849	hypothetical protein
1765698_s_at	0.971122	8.82e-01	0.151555	-6.6006	0.068764	c0463	hypothetical protein
1765449_at	0.971122	8.83e-01	0.151528	-6.6006	0.159507	tbpA	thiamine transporter substrate binding subunit
1768724_s_at	0.971122	8.83e-01	-0.151495	-6.6006	-0.072552	yadI///yadI///yadI///ECs0133	PTS system IIA component yadI///PTS enzyme II B component///putative PTS Enzyme IIA///PTS enzyme II B component
1764464_s_at	0.971122	8.83e-01	0.151477	-6.6006	0.052372	c5212	hypothetical protein
1766617_s_at	0.971122	8.83e-01	-0.151422	-6.6006	-0.104814	yhjQ///Z4950m///bcsQ	cell division protein///cell division protein///pseudo
1760982_s_at	0.971122	8.83e-01	-0.151367	-6.6006	-0.064215	yhiR///yhiR///rlmJ///ECs4371	hypothetical protein///hypothetical protein///23S rRNA m(6)A2030 methyltransferase, SAM-dependent///hypothetical protein
1761379_s_at	0.971122	8.83e-01	0.151178	-6.6006	0.087426	tdcG///c3870///Z4464///ECs3992	L-serine dehydratase 3, anaerobic///L-serine dehydratase 1///L-serine deaminase///L-serine deaminase
1759367_at	0.971122	8.83e-01	0.150913	-6.6007	0.045879	ybgP	putative periplasmic pilin chaperone
1761259_s_at	0.971122	8.83e-01	-0.150799	-6.6007	-0.045756	yfaL///ECs3116	adhesin///adhesin
1761655_s_at	0.971122	8.83e-01	0.150751	-6.6007	0.036872	lplA///Z5988///lplA///ECs5345	lipoate-protein ligase A///hypothetical protein///lipoate-protein ligase A///unknown domain/lipoate-protein ligase A fusion protein
1763755_at	0.971122	8.83e-01	-0.150492	-6.6007	-0.045931	aphA6	AphA6 aminoglycoside (3') phosphotransferase APH(3')-VI
1759604_at	0.971122	8.83e-01	-0.150408	-6.6008	-0.039693	yafY	lipoprotein, inner membrane; degP regulator; CP4-6 prophage
1763039_s_at	0.971122	8.83e-01	0.150371	-6.6008	0.051202	yhcH///yhcH///yhcH///ECs4094	hypothetical protein///hypothetical protein///DUF386 family protein, cupin superfamily///hypothetical protein
1768081_s_at	0.971122	8.83e-01	-0.150342	-6.6008	-0.045914	yrfA///yrfA///hofP///ECs4234	hypothetical protein///hypothetical protein///DNA catabolic protein///hypothetical protein
1767082_s_at	0.971122	8.84e-01	0.150188	-6.6008	0.040773		
1765561_s_at	0.971122	8.84e-01	-0.150144	-6.6008	-0.137056	rplI///rplI///rplI///rplI	50S ribosomal protein L9///50S ribosomal protein L9///50S ribosomal subunit protein L9///50S ribosomal protein L9
1761848_at	0.971122	8.84e-01	0.150004	-6.6008	0.039667	ECs5580	hypothetical protein
1760573_at	0.971122	8.84e-01	-0.149596	-6.6009	-0.047624	wzxE	WzxE protein
1764207_s_at	0.971122	8.84e-01	-0.14954	-6.6009	-0.047792	eutD///eutD///eutD///eutD	phosphotransacetylase///phosphotransacetylase///phosphate acetyltransferase///phosphotransacetylase
1769118_at	0.971122	8.84e-01	-0.149359	-6.6009	-0.044291	c4757	hypothetical protein
1762604_s_at	0.971122	8.84e-01	0.149296	-6.6009	0.045498		
1762407_at	0.971122	8.84e-01	0.149283	-6.6009	0.048467	ybdS	citrate transporter
1761031_s_at	0.971122	8.84e-01	-0.149267	-6.6009	-0.103752	lysS///lysS///lysS///lysS	lysyl-tRNA synthetase///lysyl-tRNA synthetase///lysine tRNA synthetase, constitutive///lysyl-tRNA synthetase
1759473_s_at	0.971122	8.84e-01	-0.149195	-6.601	-0.049525	yedO///yedO///dcyD	D-cysteine desulfhydrase///D-cysteine desulfhydrase///D-cysteine desulfhydrase, PLP-dependent
1763490_s_at	0.971236	8.85e-01	0.148849	-6.601	0.04072	fliA///fliA///fliA///fliA	flagellar biosynthesis sigma factor///flagellar biosynthesis sigma factor///RNA polymerase, sigma 28 (sigma F) factor///flagellar biosynthesis sigma factor
1760691_s_at	0.971236	8.85e-01	-0.148811	-6.601	-0.08835	yhbH///yhbH///hpf///ECs4082	sigma(54) modulation protein///sigma(54) modulation protein///ribosome hibernation promoting factor HPF; stabilizes 100S dimers///sigma(54) modulation protein
1760888_s_at	0.97127	8.85e-01	0.148645	-6.601	0.048115	Z2984///ECs2638	serine acetlyltransferase of prophage CP-933T///hypothetical protein
1760292_s_at	0.971293	8.85e-01	0.148165	-6.6011	0.043528	Z6010///ECs1824	hypothetical protein///hypothetical protein
1767961_s_at	0.971293	8.85e-01	-0.148147	-6.6011	-0.07369	ahpC///ahpC///ahpC///ECs0644	alkyl hydroperoxide reductase///alkyl hydroperoxide reductase///alkyl hydroperoxide reductase, C22 subunit///alkyl hydroperoxide reductase
1765941_s_at	0.971293	8.85e-01	-0.148107	-6.6011	-0.068041	ycfQ///ycfQ///ycfQ///ECs1489	transcriptional regulator YcfQ///hypothetical protein///repressor for bhsA(ycfR)///hypothetical protein
1766235_s_at	0.971293	8.85e-01	0.148107	-6.6011	0.069874	rnt///rnt///rnt///ECs2361	ribonuclease T///ribonuclease T///RNase T; exoribonuclease T; structured DNA 3' exonuclease; RNA processing; DNA repair///ribonuclease T
1761329_at	0.971293	8.86e-01	0.14733	-6.6013	0.057874	pgtA	transport activator
1764473_s_at	0.971293	8.86e-01	-0.147315	-6.6013	-0.078404	kch///kch///kch///ECs1750	voltage-gated potassium channel///voltage-gated potassium channel///voltage-gated potassium channel///voltage-gated potassium channel
1768573_s_at	0.971293	8.86e-01	-0.147249	-6.6013	-0.043605	yodD///Z3043///yodD///ECs2692	hypothetical protein///hypothetical protein///uncharacterized protein///hypothetical protein
1767921_s_at	0.971293	8.86e-01	-0.147168	-6.6013	-0.049426	yacF///yacF///zapD///ECs0106	hypothetical protein///hypothetical protein///FtsZ stabilizer///hypothetical protein
1759540_s_at	0.971293	8.86e-01	0.147138	-6.6013	0.071447	yaiX///c4552///c3612///insC1///insC1///insC1///insC1///insC1///insC1	pseudo///transposase insC///transposase insC///IS2 repressor TnpA///IS2 repressor TnpA///IS2 repressor TnpA///IS2 repressor TnpA///IS2 repressor TnpA///IS2 repressor TnpA
1765872_s_at	0.971293	8.86e-01	-0.146944	-6.6013	-0.087509	yaiL	hypothetical protein
1765937_s_at	0.971293	8.86e-01	-0.146888	-6.6013	-0.036772	Z3866	hypothetical protein
1762245_s_at	0.971293	8.86e-01	-0.146827	-6.6013	-0.051249	ydeH///ydeH///dgcZ///ECs2144	hypothetical protein///hypothetical protein///diguanylate cyclase, zinc-sensing///hypothetical protein
1766101_s_at	0.971293	8.86e-01	-0.146615	-6.6014	-0.091293	wrbA///wrbA///wrbA	TrpR binding protein WrbA///TrpR binding protein WrbA///NAD(P)H:quinone oxidoreductase
1763188_s_at	0.971293	8.86e-01	-0.146464	-6.6014	-0.051827	ribA///ribA///ribA///ribA	GTP cyclohydrolase II///GTP cyclohydrolase II///GTP cyclohydrolase II///GTP cyclohydrolase II
1767143_s_at	0.971293	8.86e-01	0.146438	-6.6014	0.082491	pepQ///pepQ///pepQ///ECs4775	proline dipeptidase///proline dipeptidase///proline dipeptidase///proline dipeptidase
1767551_at	0.971293	8.87e-01	-0.146145	-6.6014	-0.027474	c4424	adhesin
1767194_s_at	0.971293	8.87e-01	-0.146083	-6.6014	-0.196333	caiT///caiT///caiT///ECs0043	L-carnitine/gamma-butyrobetaine antiporter///L-carnitine/gamma-butyrobetaine antiporter///putative transporter///L-carnitine/gamma-butyrobetaine antiporter
1769245_s_at	0.971293	8.87e-01	-0.146025	-6.6015	-0.04667	atoB///atoB	Acetyl-CoA acetyltransferase///acetyl-CoA acetyltransferase
1760813_s_at	0.971293	8.87e-01	-0.145953	-6.6015	-0.077135	yebC///yebC///yebC///ECs2574	hypothetical protein///hypothetical protein///UPF0082 family protein///hypothetical protein
1765022_s_at	0.971293	8.87e-01	-0.145723	-6.6015	-0.056048	ubiA///ubiA///ubiA///ubiA	4-hydroxybenzoate octaprenyltransferase///4-hydroxybenzoate octaprenyltransferase///p-hydroxybenzoate octaprenyltransferase///4-hydroxybenzoate octaprenyltransferase
1759837_s_at	0.971293	8.87e-01	0.145664	-6.6015	0.041498	csgG///csgG///csgG///ECs1414	curli production assembly/transport component csgG///curli production assembly/transport component, 2nd curli operon///curli production assembly/transport outer membrane lipoprotein///protein CsgG
1768310_s_at	0.971293	8.87e-01	-0.145561	-6.6015	-0.039804	c3675	hypothetical protein
1763284_s_at	0.971293	8.87e-01	-0.14551	-6.6015	-0.051026	ygjF///ygjF///mug///ECs3951	G/U mismatch-specific DNA glycosylase///G/U mismatch-specific DNA glycosylase///G/U mismatch-specific DNA glycosylase; xanthine DNA glycosylase///G/U mismatch-specific DNA glycosylase
1768678_s_at	0.971293	8.87e-01	0.145414	-6.6016	0.037359	yjdH///yjdH///dcuS///ECs5107	sensory histidine kinase DcuS///sensory histidine kinase DcuS///sensory histidine kinase in two-component regulatory system with DcuR, regulator of anaerobic fumarate respiration///sensory histidine kinase DcuS
1759221_s_at	0.971293	8.87e-01	0.14531	-6.6016	0.06331	Z1775///ECs1511	hypothetical protein///hypothetical protein
1760015_s_at	0.971293	8.87e-01	0.145134	-6.6016	0.062994	c4195	hypothetical protein
1765835_s_at	0.971293	8.87e-01	0.145045	-6.6016	0.074869	cysB///cysB///cysB///cysB	transcriptional regulator CysB///transcriptional regulator CysB///N-acetylserine-responsive cysteine regulon transcriptional activator; autorepressor///transcriptional regulator CysB
1765670_at	0.971293	8.88e-01	0.145018	-6.6016	0.072111	cysE	serine acetyltransferase
1761593_s_at	0.971293	8.88e-01	0.144998	-6.6016	0.037559	celC///celC///chbA///ECs2442	PTS system N,N'-diacetylchitobiose-specific transporter subunit IIA///PTS system N,N'-diacetylchitobiose-specific transporter subunit IIA///N,N'-diacetylchitobiose-specific enzyme IIA component of PTS///PTS system N,N'-diacetylchitobiose-specific transporter subunit IIA
1764492_at	0.971753	8.88e-01	0.144293	-6.6017	0.042157	Z2994	hypothetical protein
1765487_s_at	0.971753	8.88e-01	0.144203	-6.6017	0.051413	yeeD///yeeD///ECs2814	hypothetical protein///putative TusA family sulfurtransferase///hypothetical protein
1767280_at	0.971783	8.88e-01	-0.144042	-6.6018	-0.09828	kgtP	alpha-ketoglutarate transporter
1764089_s_at	0.971968	8.89e-01	-0.143697	-6.6018	-0.039609		
1759998_s_at	0.971987	8.89e-01	-0.14355	-6.6018	-0.069757	rhtB///yigK///rhtB///rhtB	homoserine/homoserine lactone efflux protein///hypothetical protein///homoserine, homoserine lactone and S-methyl-methionine efflux pump///homoserine/homoserine lactone efflux protein
1764137_s_at	0.972168	8.89e-01	-0.143147	-6.6019	-0.032942	ECs2704	hypothetical protein
