ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1769176_at	7.49e-01	6.24e-01	-5.03e-01	-6.83956	-0.098742	cohE	e14 prophage; repressor protein phage e14
1766689_s_at	7.50e-01	6.24e-01	-5.03e-01	-6.83976	-0.054096	Z4614	hypothetical protein
1765878_at	7.50e-01	6.24e-01	5.03e-01	-6.83983	0.048148	lldD	L-lactate dehydrogenase
1764051_s_at	7.50e-01	6.24e-01	5.02e-01	-6.84008	0.053381	gatC///ECs2895	PTS system galactitol-specific enzyme IIC///PTS system galactitol-specific enzyme IIC
1767995_s_at	7.50e-01	6.24e-01	5.02e-01	-6.84009	0.059641	Z1492///ECs1239	hypothetical protein///hypothetical protein
1765171_s_at	7.50e-01	6.24e-01	-5.02e-01	-6.84012	-0.062927	pspG///pspG	phage shock protein G///phage shock protein G
1763511_at	7.50e-01	6.25e-01	5.02e-01	-6.84033	0.064646	c0289	hypothetical protein
1768245_s_at	7.50e-01	6.25e-01	5.02e-01	-6.8404	0.059667	Z2399///ECs1942	regulatory protein Cro of prophage CP-933R///regulatory protein
1761032_s_at	7.50e-01	6.25e-01	5.02e-01	-6.84054	0.039236		
1761053_s_at	7.51e-01	6.26e-01	5.00e-01	-6.84126	0.041617	yqjE///ECs3981	hypothetical protein///hypothetical protein
1761579_s_at	7.51e-01	6.26e-01	5.00e-01	-6.84127	0.06499	yehL///yehL///yehL///ECs2927	hypothetical protein///hypothetical protein///putative hexameric AAA+ MoxR family ATPase///hypothetical protein
1760649_s_at	7.51e-01	6.26e-01	5.00e-01	-6.84131	0.089963	yjbE///yjbE///yjbE///ECs5009	hypothetical protein///hypothetical protein///extracellular polysaccharide production threonine-rich protein///hypothetical protein
1768731_at	7.51e-01	6.26e-01	5.00e-01	-6.8415	0.094593	c1175	aminotransferase
1762851_s_at	7.52e-01	6.26e-01	4.99e-01	-6.84165	0.049399	ynjA///ynjA///ynjA///ECs2459	hypothetical protein///hypothetical protein///carboxymuconolactone decarboxylase family protein///hypothetical protein
1759580_at	7.52e-01	6.26e-01	-4.99e-01	-6.84169	-0.052774	yheJ	general secretion pathway protein K
1762297_at	7.52e-01	6.27e-01	-4.99e-01	-6.84183	-0.061054	waaV	beta1,3-glucosyltransferase
1764682_s_at	7.52e-01	6.27e-01	4.99e-01	-6.84185	0.061875	yigC///ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase///3-octaprenyl-4-hydroxybenzoate decarboxylase
1767893_s_at	7.52e-01	6.27e-01	4.99e-01	-6.84204	0.049068		
1768487_at	7.52e-01	6.27e-01	-4.98e-01	-6.84233	-0.046399	c0426	hypothetical protein
1767216_s_at	7.52e-01	6.27e-01	4.98e-01	-6.84244	0.042681		
1767467_at	7.52e-01	6.28e-01	-4.98e-01	-6.84253	-0.05281	hipA	protein hipA
1760309_s_at	7.53e-01	6.28e-01	4.97e-01	-6.84289	0.069636	Z3390///ECs3027	salicylate hydroxylase///salicylate hydroxylase
1761696_s_at	7.53e-01	6.28e-01	-4.97e-01	-6.84296	-0.140072		
1763692_s_at	7.53e-01	6.28e-01	4.97e-01	-6.84305	0.057811	lar///ralR///lar	restriction alleviation and modification protein///Rac prophage; restriction alleviation protein///restriction alleviation and modification protein
1766675_s_at	7.53e-01	6.29e-01	-4.96e-01	-6.84335	-0.09592	yqcE///yqcE///yqcE///ECs3631	hypothetical protein///transporter///putative MFS transporter, inner membrane protein///transporter
1767889_s_at	7.54e-01	6.29e-01	4.96e-01	-6.84361	0.046834	Z4184///ECs3720	hypothetical protein///transcriptional regulator
1760232_s_at	7.54e-01	6.29e-01	4.95e-01	-6.84389	0.056813	Z4212///hyuA///ECs3746	phenylhydantoinase///D-stereospecific phenylhydantoinase///phenylhydantoinase
1761555_at	7.54e-01	6.29e-01	4.95e-01	-6.84397	0.072548	yqiK	hypothetical protein
1763501_s_at	7.54e-01	6.30e-01	4.95e-01	-6.84416	0.038721		
1767117_s_at	7.54e-01	6.30e-01	4.94e-01	-6.84424	0.053565		
1761886_s_at	7.54e-01	6.30e-01	4.94e-01	-6.84424	0.056331	frlA///frlA///frlA	fructoselysine transporter///putative fructoselysine transporter///fructoselysine transporter
1760182_s_at	7.54e-01	6.30e-01	4.94e-01	-6.84445	0.060803	pheA///pheA///pheA///pheA	bifunctional chorismate mutase/prephenate dehydratase///bifunctional chorismate mutase/prephenate dehydratase///chorismate mutase and prephenate dehydratase, P-protein///bifunctional chorismate mutase/prephenate dehydratase
1766336_s_at	7.55e-01	6.30e-01	-4.94e-01	-6.84467	-0.089758	leuD///leuD///leuD///leuD	isopropylmalate isomerase small subunit///isopropylmalate isomerase small subunit///3-isopropylmalate dehydratase small subunit///3-isopropylmalate dehydratase small subunit
1765596_at	7.55e-01	6.30e-01	-4.94e-01	-6.84468	-0.049893	c2814	hypothetical protein
1765674_at	7.55e-01	6.30e-01	-4.93e-01	-6.84477	-0.110125	parE	DNA topoisomerase IV subunit B
1759161_s_at	7.55e-01	6.31e-01	4.93e-01	-6.84501	0.055608	hycB///hycB	formate hydrogenlyase subunit 2///hydrogenase 3, Fe-S subunit
1762331_s_at	7.55e-01	6.31e-01	4.93e-01	-6.84517	0.047712	acrD///acrD///acrD///ECs3332	aminoglycoside/multidrug efflux system///aminoglycoside/multidrug efflux system///aminoglycoside/multidrug efflux system///aminoglycoside/multidrug efflux system
1764613_s_at	7.55e-01	6.31e-01	4.93e-01	-6.84519	0.056996	glpC///glpC	sn-glycerol-3-phosphate dehydrogenase subunit C///sn-glycerol-3-phosphate dehydrogenase subunit C
1761633_at	7.55e-01	6.31e-01	4.92e-01	-6.84526	0.064444	malS	periplasmic alpha-amylase
1762352_s_at	7.55e-01	6.31e-01	-4.92e-01	-6.84552	-0.040453	c3353///Z4105///gudP///ECs3649	glucarate transporter///transporter///putative D-glucarate transporter///transporter
1760921_s_at	7.55e-01	6.32e-01	-4.92e-01	-6.84554	-0.059776	Z3062///ECs2708	hypothetical protein///5-hydroxyisourate hydrolase
1762681_at	7.55e-01	6.32e-01	4.92e-01	-6.84556	0.059339	ycgH	pseudo
1769048_s_at	7.55e-01	6.32e-01	-4.92e-01	-6.84565	-0.054626	idnO///idnO	gluconate 5-dehydrogenase///5-keto-D-gluconate-5-reductase
1764481_s_at	7.55e-01	6.32e-01	4.91e-01	-6.84587	0.043383	yecT///yecT///ECs2587	hypothetical protein///uncharacterized protein///hypothetical protein
1762417_at	7.55e-01	6.32e-01	-4.91e-01	-6.84592	-0.05393	yjiH	hypothetical protein
1763850_s_at	7.55e-01	6.32e-01	-4.91e-01	-6.84608	-0.072271		
1766772_s_at	7.55e-01	6.32e-01	-4.91e-01	-6.84608	-0.048445	c2543///Z3178///yeeZ///ECs2818	hypothetical protein///enzyme of sugar metabolism///putative epimerase///hypothetical protein
1765505_s_at	7.55e-01	6.32e-01	-4.91e-01	-6.84608	-0.089715	c5246	hypothetical protein
1768045_s_at	7.55e-01	6.32e-01	-4.91e-01	-6.84613	-0.058528	flgH///flgH///flgH///flgH	flagellar basal body L-ring protein///flagellar basal body L-ring protein///flagellar protein of basal-body outer-membrane L ring///flagellar basal body L-ring protein
1762530_s_at	7.56e-01	6.32e-01	-4.91e-01	-6.8462	-0.060475	pspC///pspC///pspC///ECs1883	DNA-binding transcriptional activator PspC///DNA-binding transcriptional activator PspC///psp operon transcription co-activator///PspC family transcriptional regulator
1766505_s_at	7.56e-01	6.33e-01	4.90e-01	-6.84636	0.057561	Z1387///ECs1127	hypothetical protein///hypothetical protein
1761113_s_at	7.56e-01	6.33e-01	-4.90e-01	-6.84655	-0.055345	ygeV///ygeV	sigma-54-dependent transcriptional regulator ygeV///putative sigma-54-interacting transcriptional activator
1765223_s_at	7.56e-01	6.33e-01	4.90e-01	-6.84675	0.04928		
1766014_s_at	7.57e-01	6.34e-01	-4.89e-01	-6.84712	-0.052532	ECs5362///c0042///Z0039	hypothetical protein///hypothetical protein///hypothetical protein
1759667_s_at	7.57e-01	6.34e-01	-4.88e-01	-6.84738	-0.047531		
1761160_s_at	7.57e-01	6.34e-01	4.88e-01	-6.84747	0.058694	fliO///fliO///fliO///ECs2686	flagellar biosynthesis protein FliO///flagellar biosynthesis protein FliO///flagellar biosynthesis protein///flagellar biosynthesis protein FliO
1769178_s_at	7.57e-01	6.34e-01	4.88e-01	-6.84748	0.046237	nrdI///nrdI///nrdI///nrdI	ribonucleotide reductase stimulatory protein///ribonucleotide reductase stimulatory protein///NrdEF cluster assembly flavodoxin///ribonucleotide reductase stimulatory protein
1763663_s_at	7.57e-01	6.34e-01	-4.88e-01	-6.8475	-0.039479	leuC///leuC///leuC///ECs0076	isopropylmalate isomerase large subunit///isopropylmalate isomerase large subunit///3-isopropylmalate dehydratase large subunit///isopropylmalate isomerase large subunit
1761423_s_at	7.57e-01	6.34e-01	4.88e-01	-6.84758	0.058916	Z3950///ECs3517	hypothetical protein///hypothetical protein
1768557_s_at	7.57e-01	6.34e-01	4.88e-01	-6.84771	0.047064	csgD///csgD///csgD///ECs1417	DNA-binding transcriptional regulator CsgD///DNA-binding transcriptional regulator CsgD///csgBAC operon transcriptional regulator///DNA-binding transcriptional regulator CsgD
1768339_s_at	7.57e-01	6.35e-01	4.87e-01	-6.84789	0.053741	ykgJ///ykgJ///ECs0318	ferredoxin///UPF0153 cysteine cluster protein///ferredoxin
1763353_s_at	7.57e-01	6.35e-01	4.87e-01	-6.84807	0.045939		
1768079_at	7.58e-01	6.35e-01	-4.87e-01	-6.84823	-0.048895	glmY	ncRNA
1768370_s_at	7.58e-01	6.35e-01	4.87e-01	-6.84829	0.050912	yhiJ///yhiJ///ECs4361	hypothetical protein///DUF4049 family protein///hypothetical protein
1768955_s_at	7.58e-01	6.35e-01	-4.87e-01	-6.84832	-0.063247	c2434	salicyl-AMP ligase
1766453_s_at	7.58e-01	6.36e-01	4.86e-01	-6.8486	0.072944		
1759084_s_at	7.58e-01	6.36e-01	4.85e-01	-6.84887	0.055828	treA///treA///treA	trehalase///trehalase, periplasmic///periplasmic trehalase
1768058_s_at	7.59e-01	6.37e-01	4.85e-01	-6.84931	0.040715	yphG///yphG	hypothetical protein///DUF4380 domain-containing TPR repeat protein
1765541_s_at	7.59e-01	6.37e-01	-4.85e-01	-6.84931	-0.08336	yaiI///Z0483///yaiI///ECs0436	hypothetical protein///hypothetical protein///UPF0178 family protein///hypothetical protein
1762342_at	7.59e-01	6.37e-01	-4.84e-01	-6.84937	-0.046772	ECs1400	hypothetical protein
1765937_s_at	7.59e-01	6.37e-01	4.84e-01	-6.8494	0.050375	Z3866	hypothetical protein
1761670_s_at	7.59e-01	6.37e-01	-4.84e-01	-6.84947	-0.05233	ygaW///Z3970///alaE///ECs3531	hypothetical protein///hypothetical protein///alanine exporter, alanine-inducible, stress-responsive///hypothetical protein
1766230_s_at	7.59e-01	6.37e-01	-4.84e-01	-6.84956	-0.054972		
1764200_s_at	7.59e-01	6.37e-01	-4.84e-01	-6.84959	-0.049881	ybjE///ybjE///ybjE///ECs0960	hypothetical protein///surface protein///putative transporter///surface protein
1761331_s_at	7.59e-01	6.37e-01	-4.84e-01	-6.84959	-0.057962	ylbA///allE	hypothetical protein///S-ureidoglycine aminohydrolase
1763051_at	7.59e-01	6.37e-01	-4.84e-01	-6.84963	-0.045107	c5357	hypothetical protein
1762756_s_at	7.59e-01	6.37e-01	4.84e-01	-6.84967	0.051163	Z5137///ECs4585	hypothetical protein///hypothetical protein
1769232_at	7.59e-01	6.38e-01	4.83e-01	-6.85001	0.058855	c2662	hypothetical protein
1765417_s_at	7.59e-01	6.38e-01	-4.83e-01	-6.85035	-0.088801	tdcR///tdcR///ECs3999	DNA-binding transcriptional activator TdcR///DNA-binding transcriptional activator TdcR///TdcR family transcriptional regulator
1764146_s_at	7.59e-01	6.38e-01	4.82e-01	-6.85038	0.058512	yodA///Z3065///zinT///ECs2711	hypothetical protein///hypothetical protein///zinc and cadmium binding protein, periplasmic///hypothetical protein
1765734_s_at	7.59e-01	6.38e-01	-4.82e-01	-6.85041	-0.072723	ydhM///nemR	transcriptional regulator YdhM///transcriptional repressor for the nemRA-gloA operon, quinone-, glyoxal-, and HOCl-activated
1759154_at	7.60e-01	6.38e-01	4.82e-01	-6.85059	0.067063	Z0362	hypothetical protein
1765583_s_at	7.60e-01	6.38e-01	4.82e-01	-6.85064	0.047686	yddW///Z2217///yddW///ECs2096	lipoprotein yddW///hypothetical protein///liprotein, glycosyl hydrolase homolog///hypothetical protein
1765591_s_at	7.60e-01	6.38e-01	-4.82e-01	-6.85072	-0.065301	pgpA///pgpA///pgpA///ECs0471	phosphatidylglycerophosphatase A///phosphatidylglycerophosphatase A///phosphatidylglycerophosphatase A///phosphatidylglycerophosphatase A
1762095_at	7.60e-01	6.39e-01	4.81e-01	-6.85108	0.052783	thiM	hydroxyethylthiazole kinase
1761988_s_at	7.60e-01	6.39e-01	4.81e-01	-6.85113	0.065715	pitB///pitB	inorganic phosphate transporter///phosphate transporter
1765234_s_at	7.60e-01	6.39e-01	-4.81e-01	-6.85131	-0.109829	ackA///ackA///ackA///ECs3180	acetate kinase///acetate kinase///acetate kinase A and propionate kinase 2///acetate kinase
1769152_s_at	7.60e-01	6.39e-01	4.81e-01	-6.85134	0.052104	emrA///emrA///emrA///ECs3547	multidrug resistance protein A///multidrug resistance secretion protein///multidrug efflux system///multidrug resistance secretion protein
1767523_s_at	7.60e-01	6.39e-01	4.81e-01	-6.85135	0.063677	Z5223///ECs4668	fimbrial chaperone///hypothetical protein
1769050_s_at	7.60e-01	6.39e-01	-4.81e-01	-6.85138	-0.130171	c4140	hypothetical protein
1759272_at	7.60e-01	6.39e-01	-4.80e-01	-6.85144	-0.065499	Z4104	hypothetical protein
1765791_s_at	7.60e-01	6.39e-01	4.80e-01	-6.85148	0.058807	prpB///prpB	2-methylisocitrate lyase///2-methylisocitrate lyase
1763598_s_at	7.60e-01	6.40e-01	4.80e-01	-6.85167	0.068716	Z5123///ECs4572	hypothetical protein///hypothetical protein
1766921_at	7.60e-01	6.40e-01	4.80e-01	-6.85172	0.069087	ytfQ	ABC transporter periplasmic-binding protein
1760674_s_at	7.61e-01	6.40e-01	-4.80e-01	-6.85182	-0.076844	recO///recO///recO///recO	DNA repair protein RecO///DNA repair protein RecO///gap repair protein///DNA repair protein RecO
1766183_s_at	7.61e-01	6.40e-01	4.80e-01	-6.85189	0.083279	Z1577///Z1138	hypothetical protein///hypothetical protein
1767805_s_at	7.61e-01	6.40e-01	-4.79e-01	-6.85202	-0.044216	ydgA///ydgA///ydgA///ECs2320	hypothetical protein///hypothetical protein///DUF945 family protein///hypothetical protein
1759919_s_at	7.61e-01	6.40e-01	-4.79e-01	-6.85216	-0.078088		
1759230_s_at	7.61e-01	6.41e-01	-4.78e-01	-6.85253	-0.062834	yiaK///yiaK	2,3-diketo-L-gulonate reductase///2,3-diketo-L-gulonate reductase, NADH-dependent
1760735_s_at	7.62e-01	6.41e-01	4.77e-01	-6.85291	0.078668	Z0275///yncI///ECs0245	hypothetical protein///pseudo///H repeat-containing protein
1765884_s_at	7.62e-01	6.41e-01	-4.77e-01	-6.85291	-0.068023		
1767707_at	7.62e-01	6.42e-01	4.77e-01	-6.85316	0.045723		
1764568_s_at	7.62e-01	6.42e-01	-4.77e-01	-6.85318	-0.094096	caiB///caiB	crotonobetainyl-CoA:carnitine CoA-transferase///crotonobetainyl CoA:carnitine CoA transferase
1760111_s_at	7.62e-01	6.42e-01	4.77e-01	-6.85327	0.049188		
1762562_at	7.62e-01	6.42e-01	-4.76e-01	-6.8535	-0.108237	c1466	tail component of prophage
1768355_s_at	7.63e-01	6.43e-01	-4.76e-01	-6.85368	-0.091724	c5304///ytfA	hypothetical protein///pseudo
1764757_s_at	7.63e-01	6.43e-01	4.75e-01	-6.85391	0.052484	celA///celA///chbB///ECs2444	PTS system N,N'-diacetylchitobiose-specific transporter subunit IIB///PTS system N,N'-diacetylchitobiose-specific transporter subunit IIB///N,N'-diacetylchitobiose-specific enzyme IIB component of PTS///PTS system N,N'-diacetylchitobiose-specific transporter subunit IIB
1763317_s_at	7.63e-01	6.43e-01	-4.75e-01	-6.85413	-0.062742	sapC///sapC///sapC///ECs1869	peptide transport system permease sapC///peptide transport permease///antimicrobial peptide transport ABC transporter permease///peptide transport permease
1768217_at	7.63e-01	6.43e-01	4.75e-01	-6.85421	0.050698	yegU	hypothetical protein
1762577_s_at	7.63e-01	6.43e-01	4.75e-01	-6.85424	0.059135	yidY///yidY///mdtL///ECs4647	multidrug efflux system protein MdtL///multidrug efflux system protein MdtL///multidrug efflux system protein///multidrug efflux system protein MdtL
1767487_s_at	7.63e-01	6.44e-01	4.75e-01	-6.85439	0.057724	fic///fic///fic///ECs4212	cell filamentation protein Fic///cell filamentation protein Fic///stationary phase-induced protein, putative toxin///cell filamentation protein Fic
1764258_s_at	7.64e-01	6.44e-01	-4.74e-01	-6.85481	-0.053563	yeiB///Z3408///yeiB///ECs3044	hypothetical protein///hypothetical protein///DUF418 family putative inner membrane protein///hypothetical protein
1767088_s_at	7.64e-01	6.44e-01	-4.74e-01	-6.85481	-0.074915	c3829	hypothetical protein
1764227_at	7.64e-01	6.44e-01	-4.73e-01	-6.85499	-0.043549	yaeF	hypothetical protein
1762388_s_at	7.64e-01	6.45e-01	4.73e-01	-6.85513	0.039822	tsr///tsr///tsr///ECs5315	methyl-accepting chemotaxis protein I///methyl-accepting chemotaxis protein I, serine sensor receptor///methyl-accepting chemotaxis protein I, serine sensor receptor///methyl-accepting chemotaxis protein I
1767182_s_at	7.64e-01	6.45e-01	4.73e-01	-6.85523	0.05036	Z5121///ECs4570	hypothetical protein///hypothetical protein
1768909_s_at	7.64e-01	6.45e-01	-4.73e-01	-6.85528	-0.050908	c3571	hypothetical protein
1768167_at	7.64e-01	6.45e-01	4.73e-01	-6.8553	0.05195	ycgG	putative membrane-anchored cyclic-di-GMP phosphodiesterase
1759222_at	7.65e-01	6.45e-01	-4.72e-01	-6.85568	-0.058149	yqiH	fimbrial chaperone yqiH
1768226_s_at	7.65e-01	6.46e-01	4.71e-01	-6.85616	0.062945		
1766130_s_at	7.66e-01	6.46e-01	-4.71e-01	-6.85637	-0.04447	holE///holE///holE///ECs2552	DNA polymerase III subunit theta///DNA polymerase III subunit theta///DNA polymerase III, theta subunit///DNA polymerase III subunit theta
1765627_s_at	7.66e-01	6.47e-01	4.70e-01	-6.8568	0.040639		
1765286_s_at	7.66e-01	6.47e-01	4.70e-01	-6.85683	0.05278	Z3941///ECs3509	hypothetical protein///hypothetical protein
1766076_s_at	7.66e-01	6.47e-01	4.70e-01	-6.85684	0.038862	c2984///eutT	ethanolamine utilization cobalamin adenosyltransferase///cobalamin adenosyltransferase involved in ethanolamine utilization
1759969_s_at	7.66e-01	6.47e-01	-4.70e-01	-6.85689	-0.095456	c1611	hypothetical protein
1766602_s_at	7.66e-01	6.47e-01	4.69e-01	-6.857	0.048039	c0275///c1280	hypothetical protein///hypothetical protein
1760901_s_at	7.66e-01	6.47e-01	-4.69e-01	-6.85713	-0.052921	yidQ///yidQ///ECs4628	hypothetical protein///hypothetical protein///hypothetical protein
1759079_at	7.67e-01	6.48e-01	-4.68e-01	-6.8574	-0.086443	c0978	regulator of late gene expression
1765287_at	7.67e-01	6.48e-01	4.68e-01	-6.85743	0.047274	yfdZ	aminotransferase
1763902_s_at	7.67e-01	6.48e-01	4.68e-01	-6.85764	0.062031	yigE///c4736///Z5332///ECs4745	DUF2233 family protein///hypothetical protein///hypothetical protein///hypothetical protein
1767476_s_at	7.67e-01	6.48e-01	4.68e-01	-6.85779	0.055392	c0302	hypothetical protein
1760219_s_at	7.67e-01	6.48e-01	-4.68e-01	-6.85787	-0.055684		
1768097_s_at	7.67e-01	6.48e-01	4.67e-01	-6.85789	0.05545	ECs5549///Z5294	hypothetical protein///hypothetical protein
1769278_s_at	7.67e-01	6.49e-01	4.67e-01	-6.85802	0.068838	prfH///prfH///prfH///prfH	peptide chain release factor-like protein///peptide chain release factor-like protein///pseudo///peptide chain release factor-like protein
1766546_at	7.68e-01	6.49e-01	-4.66e-01	-6.85846	-0.070041	wecD	TDP-fucosamine acetyltransferase
1765957_s_at	7.68e-01	6.49e-01	4.66e-01	-6.85863	0.064466	ECs5412///Z1564///Z1125	hypothetical protein///hypothetical protein///hypothetical protein
1767630_s_at	7.68e-01	6.50e-01	-4.66e-01	-6.85875	-0.049845	rspA///rspA	starvation sensing protein rspA///bifunctional D-altronate/D-mannonate dehydratase
1766248_at	7.68e-01	6.50e-01	4.65e-01	-6.85891	0.055217	metE	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
1761328_at	7.69e-01	6.50e-01	4.65e-01	-6.85905	0.047292	Z1386	hypothetical protein
1763778_s_at	7.69e-01	6.50e-01	4.65e-01	-6.85918	0.044377		
1765258_s_at	7.69e-01	6.51e-01	4.64e-01	-6.85943	0.044971	yecD///yecD///yecD///ECs2577	hypothetical protein///hypothetical protein///isochorismatase family protein///hypothetical protein
1767677_s_at	7.69e-01	6.51e-01	4.64e-01	-6.8595	0.043417	Z4083m///ygcS	major facilitator superfamily permease///putative MFS sugar transporter; membrane protein
1766075_s_at	7.69e-01	6.51e-01	-4.64e-01	-6.85961	-0.136006	grxA///grxA///grxA///grxA	glutaredoxin 1///glutaredoxin///glutaredoxin 1, redox coenzyme for ribonucleotide reductase (RNR1a)///glutaredoxin
1764021_at	7.69e-01	6.51e-01	-4.64e-01	-6.85974	-0.046417	dgoD	D-galactonate dehydratase
1759568_s_at	7.69e-01	6.51e-01	-4.64e-01	-6.85981	-0.052419	c0324	hypothetical protein
1759138_s_at	7.70e-01	6.51e-01	4.63e-01	-6.86002	0.043834	yqeA///yqeA///yqeA///ECs3747	carbamate kinase///carbamate kinase///putative amino acid kinase///carbamate kinase
1767488_s_at	7.70e-01	6.52e-01	4.63e-01	-6.86016	0.082247	yhfG///yhfG///yhfG///ECs4213	hypothetical protein///hypothetical protein///putative antitoxin for Fic///hypothetical protein
1767592_s_at	7.70e-01	6.52e-01	4.63e-01	-6.86018	0.045319		
1768732_s_at	7.70e-01	6.52e-01	4.62e-01	-6.86059	0.042033	Z2323///ECs2006	hypothetical protein///BigA-like protein
1762064_s_at	7.71e-01	6.53e-01	-4.61e-01	-6.8611	-0.068701	yjcQ///mdtO	multidrug efflux system protein MdtO///membrane translocase (MDR) of MdtNOP efflux pump, PET family
1765518_s_at	7.71e-01	6.53e-01	4.61e-01	-6.86117	0.043284	entB///entB///entB///ECs0634	isochorismatase///2,3-dihydro-2,3-dihydroxybenzoate synthetase///isochorismatase///2,3-dihydro-2,3-dihydroxybenzoate synthetase
1765943_s_at	7.71e-01	6.53e-01	-4.61e-01	-6.86122	-0.046149		
1767450_s_at	7.71e-01	6.53e-01	4.61e-01	-6.86123	0.078747	c4650	hypothetical protein
1769267_s_at	7.71e-01	6.53e-01	4.61e-01	-6.86125	0.055504	ydiU///Z2735///ydiU///ECs2413	hypothetical protein///hypothetical protein///UPF0061 family protein///hypothetical protein
1765473_at	7.71e-01	6.53e-01	4.60e-01	-6.86131	0.052645	c3716	hypothetical protein
1769047_s_at	7.71e-01	6.54e-01	4.60e-01	-6.86152	0.037078	ulaA///ulaA///ulaA	PTS system ascorbate-specific transporter subunit IIC///L-ascorbate-specific enzyme IIC permease component of PTS///PTS system ascorbate-specific transporter subunit IIC
1763949_at	7.71e-01	6.54e-01	-4.60e-01	-6.86154	-0.057056	yjfK	hypothetical protein
1759765_s_at	7.71e-01	6.54e-01	4.60e-01	-6.86154	0.054784	Z5987///ECs5344	hypothetical protein///hypothetical protein
1767442_s_at	7.71e-01	6.54e-01	-4.60e-01	-6.86155	-0.04335	ydjA///ydjA///ydjA///ECs2471	hypothetical protein///hypothetical protein///putative oxidoreductase///hypothetical protein
1767267_s_at	7.72e-01	6.54e-01	-4.59e-01	-6.86193	-0.063562	yafD///yafD///yafD///ECs0205	hypothetical protein///hypothetical protein///endo/exonuclease/phosphatase family protein///hypothetical protein
1761786_s_at	7.72e-01	6.54e-01	-4.59e-01	-6.86198	-0.057161	Z2219///ECs2095	hypothetical protein///hypothetical protein
1760513_s_at	7.72e-01	6.54e-01	4.59e-01	-6.86204	0.068784		
1759966_s_at	7.72e-01	6.55e-01	4.58e-01	-6.86238	0.063416		
1763574_s_at	7.72e-01	6.55e-01	4.58e-01	-6.86271	0.038167	Z0021///ECs0021	hypothetical protein///hypothetical protein
1763637_s_at	7.73e-01	6.55e-01	4.57e-01	-6.86283	0.047742	c0549	hypothetical protein
1764428_s_at	7.73e-01	6.56e-01	4.57e-01	-6.86295	0.07488	goaG///ECs1879	4-aminobutyrate aminotransferase///4-aminobutyrate transaminase
1769102_s_at	7.73e-01	6.56e-01	4.57e-01	-6.86309	0.039226	flhE///flhE///ECs2588	flagellar protein///proton seal during flagellar secretion///flagellar protein
1760453_s_at	7.73e-01	6.56e-01	4.57e-01	-6.8631	0.055768	fliZ///fliZ///fliZ///ECs2660	flagella biosynthesis protein FliZ///flagella biosynthesis protein FliZ///RpoS antagonist; putative regulator of FliA activity///flagella biosynthesis protein FliZ
1767068_s_at	7.73e-01	6.56e-01	-4.56e-01	-6.86328	-0.072668	glpB///glpB///ECs3127	anaerobic glycerol-3-phosphate dehydrogenase subunit B///anaerobic sn-glycerol-3-phosphate dehydrogenase membrane anchor subunit///anaerobic glycerol-3-phosphate dehydrogenase subunit B
1760573_at	7.73e-01	6.56e-01	4.56e-01	-6.86331	0.057372	wzxE	WzxE protein
1766326_s_at	7.74e-01	6.57e-01	-4.55e-01	-6.86373	-0.039599	trkH///trkH///trkH///ECs4777	potassium transporter///potassium transporter///potassium transporter///potassium transporter
1763803_at	7.74e-01	6.57e-01	4.55e-01	-6.86403	0.042868	c4626	hypothetical protein
1764987_at	7.74e-01	6.58e-01	-4.54e-01	-6.86432	-0.075862	c5169	hypothetical protein
1766262_s_at	7.75e-01	6.58e-01	4.54e-01	-6.86452	0.055502	tolA///tolA///tolA///tolA	cell envelope integrity inner membrane protein TolA///cell envelope integrity inner membrane protein TolA///membrane anchored protein in TolA-TolQ-TolR complex///cell envelope integrity inner membrane protein TolA
1761133_at	7.76e-01	6.59e-01	-4.53e-01	-6.86508	-0.077298	c2486	hypothetical protein
1764798_s_at	7.76e-01	6.59e-01	4.52e-01	-6.86527	0.068293	Z5125///ECs4574	hypothetical protein///SepD
1768902_s_at	7.76e-01	6.59e-01	-4.52e-01	-6.8653	-0.048505	ygdP///ygdP///rppH///ECs3687	dinucleoside polyphosphate hydrolase///dinucleoside polyphosphate hydrolase///RNA pyrophosphohydrolase///dinucleoside polyphosphate hydrolase
1762982_s_at	7.76e-01	6.59e-01	4.52e-01	-6.86536	0.058535		
1762945_s_at	7.76e-01	6.59e-01	-4.52e-01	-6.86539	-0.067741	Z1479///ECs1223	hypothetical protein///hypothetical protein
1764675_at	7.76e-01	6.59e-01	-4.52e-01	-6.86546	-0.070128	gadY	ncRNA
1764283_s_at	7.76e-01	6.59e-01	4.52e-01	-6.86547	0.06309	ECs5540///c4585///Z5148	hypothetical protein///hypothetical protein///hypothetical protein
1767887_s_at	7.76e-01	6.60e-01	4.51e-01	-6.86563	0.060997	cusA///ybdE///cusA///ECs0613	cation efflux system protein cusA///inner membrane component for iron transport///copper/silver efflux system, membrane component///inner membrane component for iron transport
1763307_s_at	7.76e-01	6.60e-01	4.51e-01	-6.86572	0.047981	rnfD///rnfD///rsxD///rnfD	electron transport complex protein RnfD///electron transport complex protein RnfD///SoxR iron-sulfur cluster reduction factor component; putative membrane protein of electron transport complex///electron transport complex protein RnfD
1763765_s_at	7.77e-01	6.60e-01	4.50e-01	-6.86618	0.048571	Z6012	hypothetical protein
