ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1762778_s_at	0.90859924	6.61e-01	-0.452059	-6.895	-0.13826	hisD///hisD	histidinol dehydrogenase///bifunctional histidinal dehydrogenase/ histidinol dehydrogenase
1761160_s_at	0.90859924	6.61e-01	0.451863	-6.89509	0.02292	fliO///fliO///fliO///ECs2686	flagellar biosynthesis protein FliO///flagellar biosynthesis protein FliO///flagellar biosynthesis protein///flagellar biosynthesis protein FliO
1769188_s_at	0.90859924	6.62e-01	0.451392	-6.89532	0.02248	fliR	flagellar biosynthesis protein FliR
1766995_s_at	0.90859924	6.62e-01	0.451343	-6.89534	0.06386	narP///narP///narP///ECs3082	transcriptional regulator NarP///transcriptional regulator NarP///response regulator in two-component regulatory system with NarQ///transcriptional regulator NarP
1766335_s_at	0.90859924	6.62e-01	0.451274	-6.89538	0.04726	ybbJ///ybbJ///ybbJ///ECs0551	hypothetical protein///hypothetical protein///inner membrane protein; stimulator of the QmcA suppressor of ftsH-htpX///hypothetical protein
1759231_s_at	0.90859924	6.62e-01	-0.451058	-6.89548	-0.04188	ygfY///ygfY///sdhE///ECs3769	hypothetical protein///hypothetical protein///flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair///hypothetical protein
1766377_s_at	0.90859924	6.62e-01	0.451027	-6.8955	0.03564	ydcW///Z2275///patD///ECs2048	gamma-aminobutyraldehyde dehydrogenase///gamma-aminobutyraldehyde dehydrogenase///gamma-aminobutyraldehyde dehydrogenase///gamma-aminobutyraldehyde dehydrogenase
1763756_s_at	0.90859924	6.62e-01	0.450862	-6.89558	0.03988	Z2371///ECs2741	lysozyme R of prophage CP-933R///endolysin
1764544_at	0.90859924	6.62e-01	-0.450826	-6.89559	-0.0553	c4391	hypothetical protein
1762666_s_at	0.90859924	6.62e-01	0.450748	-6.89563	0.01542	yphG///ECs3415	hypothetical protein///hypothetical protein
1768723_s_at	0.90859924	6.62e-01	0.450475	-6.89576	0.03122	Z3600///ECs3221	fimbrial usher///outer membrane protein
1766306_s_at	0.90859924	6.62e-01	0.450357	-6.89582	0.06182	ybbO///ybbO///ybbO///ECs0556	short chain dehydrogenase///short chain dehydrogenase///putative oxidoreductase///short chain dehydrogenase
1765787_s_at	0.90859924	6.62e-01	-0.450302	-6.89585	-0.06822	ygfU///ygfU///uacT///ECs3760	purine permease ygfU///permease///uric acid permease///permease
1762134_s_at	0.90859924	6.63e-01	-0.449872	-6.89605	-0.03502	cysG///cysG	siroheme synthase///siroheme synthase
1762837_s_at	0.90859924	6.63e-01	-0.449513	-6.89623	-0.04014	pnp///pnp///pnp///ECs4045	polynucleotide phosphorylase///polynucleotide phosphorylase///polynucleotide phosphorylase/polyadenylase///polynucleotide phosphorylase
1761509_s_at	0.90859924	6.63e-01	0.449422	-6.89627	0.0186		
1767151_at	0.90859924	6.63e-01	-0.449408	-6.89628	-0.06116	araA	L-arabinose isomerase
1759921_s_at	0.90859924	6.63e-01	0.449072	-6.89644	0.05552	yheN///yheN///tusD///ECs4196	sulfur transfer complex subunit TusD///sulfur transfer complex subunit TusD///sulfurtransferase for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis///sulfur transfer complex subunit TusD
1765201_s_at	0.90859924	6.63e-01	-0.44891	-6.89652	-0.0156	c3016	hypothetical protein
1761855_s_at	0.90859924	6.63e-01	-0.448873	-6.89653	-0.0228	yabI///ECs0069	hypothetical protein///hypothetical protein
1763793_s_at	0.90859924	6.64e-01	-0.448432	-6.89675	-0.03636		
1762785_s_at	0.90859924	6.64e-01	0.448412	-6.89676	0.01892	ECs2239///ECs1984///ECs1554///ECs1804	minor tail protein///minor tail protein///minor tail protein///minor tail protein
1762349_at	0.90859924	6.64e-01	-0.448264	-6.89683	-0.04076	yfhM	lipoprotein yfhM
1766872_s_at	0.90859924	6.64e-01	0.448172	-6.89687	0.03474	yhcI///ECs4095	N-acetylmannosamine kinase///N-acetylmannosamine kinase
1767153_at	0.90859924	6.64e-01	-0.44817	-6.89687	-0.02232	c3718	hypothetical protein
1761612_s_at	0.90859924	6.64e-01	0.448141	-6.89689	0.06234	c4174	hypothetical protein
1763856_s_at	0.90859924	6.64e-01	0.447797	-6.89705	0.02108		
1764058_s_at	0.90859924	6.64e-01	0.447575	-6.89716	0.05662		
1762611_s_at	0.90859924	6.64e-01	-0.447478	-6.8972	-0.04592	Z6034///Z1913///Z1814///Z1374///Z3318///ECs2240///ECs1983///ECs1803	tail component of cryptic prophage CP-933P///tail component of prophage CP-933X///hypothetical protein///hypothetical protein///tail component of prophage CP-933V///tail length tape measure protein///tail length tape measure protein///tail length tape measure protein
1762786_at	0.90859924	6.64e-01	0.447469	-6.89721	0.04704	ECs4954	hypothetical protein
1768321_s_at	0.90859924	6.64e-01	0.447464	-6.89721	0.0341		
1766577_s_at	0.9086627	6.64e-01	0.447227	-6.89732	0.07062	yjbG///ECs5011	hypothetical protein///hypothetical protein
1766008_s_at	0.9087308	6.65e-01	-0.446984	-6.89744	-0.09514	ribB///ribB///ribB///ribB	3,4-dihydroxy-2-butanone 4-phosphate synthase///3,4-dihydroxy-2-butanone 4-phosphate synthase///3,4-dihydroxy-2-butanone-4-phosphate synthase///3,4-dihydroxy-2-butanone-4-phosphate synthase
1759929_s_at	0.90891416	6.65e-01	0.446581	-6.89763	0.04144	smf///smf///smf///ECs4151	DNA recombination-mediator A family protein///DNA protecting protein DprA///DNA protecting protein DprA///DNA protecting protein DprA
1764898_s_at	0.90891416	6.65e-01	0.446375	-6.89773	0.04914	ygcP///ygcP///ECs3623	anti-terminator regulatory protein///putative antiterminator regulatory protein///anti-terminator regulatory protein
1766836_s_at	0.90891416	6.65e-01	0.446205	-6.89781	0.02296	hemD///hemD///hemD///hemD	uroporphyrinogen-III synthase///uroporphyrinogen-III synthase///uroporphyrinogen III synthase///uroporphyrinogen-III synthase
1768488_s_at	0.90891416	6.65e-01	-0.445974	-6.89792	-0.02388	asmA///asmA///ECs2871	assembly protein///suppressor of OmpF assembly mutants; putative outer membrane protein assembly factor; inner membrane-anchored periplasmic protein///assembly protein
1768600_s_at	0.90891416	6.65e-01	-0.445935	-6.89794	-0.04038	c5154	hypothetical protein
1768516_s_at	0.90892777	6.65e-01	0.44575	-6.89803	0.01486	Z5686///ECs5068	kinase///sugar kinase
1759407_s_at	0.90913719	6.66e-01	0.445188	-6.8983	0.0289	yhbX///yhbX///yhbX///ECs4053	outer-membrane protein yhbX///alkaline phosphatase///putative EptAB family phosphoethanolamine transferase, inner membrane protein///alkaline phosphatase
1761788_s_at	0.90913719	6.66e-01	0.445187	-6.8983	0.02788	kbl///kbl///ECs4495	2-amino-3-ketobutyrate CoA ligase///glycine C-acetyltransferase///2-amino-3-ketobutyrate CoA ligase
1765195_s_at	0.9092654	6.66e-01	-0.444882	-6.89844	-0.07998	yeaL///yeaL///yeaL///ECs2498	hypothetical protein///hypothetical protein///UPF0756 family putative inner membrane protein///hypothetical protein
1767101_s_at	0.90930789	6.66e-01	0.444666	-6.89855	0.01688	gsp///gss///ECs3873	bifunctional glutathionylspermidine amidase/glutathionylspermidine synthetase///glutathionylspermidine amidase and glutathionylspermidine synthetase///bifunctional glutathionylspermidine amidase/glutathionylspermidine synthetase
1762229_at	0.9093612	6.67e-01	-0.443943	-6.89889	-0.03632	c2472	transposase
1761055_s_at	0.9093612	6.67e-01	0.443669	-6.89902	0.02862	marC///ydeB///marC///ECs2136	multiple drug resistance protein MarC///multiple drug resistance protein MarC///UPF0056 family inner membrane protein///multiple drug resistance protein MarC
1764357_s_at	0.9093612	6.67e-01	0.443567	-6.89907	0.11476	yggA///argO	arginine exporter protein///arginine transporter
1759400_s_at	0.9093612	6.67e-01	0.443379	-6.89916	0.02728	yehR///yehR///yehR///ECs2934	lipoprotein yehR///hypothetical protein///lipoprotein, DUF1307 family///hypothetical protein
1769218_s_at	0.9093612	6.67e-01	-0.443349	-6.89917	-0.15944	c3935	hypothetical protein
1768597_s_at	0.9093612	6.67e-01	-0.443273	-6.89921	-0.05448		
1760159_s_at	0.9093612	6.67e-01	0.443202	-6.89924	0.06578	yliF///Z1058///yliF///ECs0913	membrane protein yliF///hypothetical protein///putative membrane-anchored diguanylate cyclase///hypothetical protein
1761283_s_at	0.9093612	6.67e-01	0.442868	-6.8994	0.01656	Z0986///ECs0847	hypothetical protein///hypothetical protein
1767611_at	0.9093612	6.67e-01	0.4428	-6.89943	0.03848	yphD	putative sugar ABC transporter permease
1766127_s_at	0.9093612	6.68e-01	-0.442735	-6.89947	-0.03404	yedZ///Z3064///yedZ///ECs2710	sulfite oxidase subunit YedZ///sulfite oxidase subunit YedZ///inner membrane heme subunit for periplasmic YedYZ reductase///sulfite oxidase subunit YedZ
1767271_s_at	0.9093612	6.68e-01	0.442727	-6.89947	0.02116	ygbE///ygbE///ECs3603	hypothetical protein///DUF3561 family inner membrane protein///hypothetical protein
1765353_at	0.90944656	6.68e-01	-0.442319	-6.89966	-0.04534	c2406	hypothetical protein
1763886_at	0.90944656	6.68e-01	-0.442295	-6.89967	-0.0632	c0286	hypothetical protein
1762455_s_at	0.9099144	6.68e-01	-0.441633	-6.89999	-0.0597	ugd///ugd///ugd///ECs2829	UDP-glucose 6-dehydrogenase///UDP-glucose 6-dehydrogenase///UDP-glucose 6-dehydrogenase///UDP-glucose 6-dehydrogenase
1759372_at	0.91003121	6.69e-01	-0.441339	-6.90013	-0.10152	c2471	hypothetical protein
1767134_s_at	0.91040132	6.69e-01	-0.440492	-6.90053	-0.01692	fhlA///fhlA///ECs3587	formate hydrogenlyase transcriptional activator///formate hydrogenlyase transcriptional activator///formate hydrogenlyase transcriptional activator
1760577_s_at	0.91040132	6.69e-01	-0.440182	-6.90067	-0.0199		
1764736_at	0.91040132	6.70e-01	-0.43987	-6.90082	-0.07946	c1504	hypothetical protein
1765126_s_at	0.91040132	6.70e-01	-0.439565	-6.90096	-0.01758		
1766284_s_at	0.91040132	6.70e-01	-0.439058	-6.9012	-0.16378	c0552	hypothetical protein
1768027_s_at	0.91040132	6.70e-01	-0.438963	-6.90125	-0.01366	Z5220///ECs4665	fimbrial protein///fimbrial protein
1764930_s_at	0.91040132	6.70e-01	0.438779	-6.90133	0.03618	yggP///Z4276///ECs3807	putative Zn-binding dehydrogenase///oxidoreductase///oxidoreductase
1763802_at	0.91040132	6.70e-01	-0.438647	-6.9014	-0.04588	yleA	(dimethylallyl)adenosine tRNA methylthiotransferase
1761396_at	0.91040132	6.71e-01	0.438484	-6.90147	0.02238	ECs3383	anaerobic dimethyl sulfoxide reductase subunit B
1766544_s_at	0.91040132	6.71e-01	0.43838	-6.90152	0.0281	ylaB///ylaB///ylaB///ECs0510	hypothetical protein///hypothetical protein///putative membrane-anchored cyclic-di-GMP phosphodiesterase///hypothetical protein
1759419_at	0.91040132	6.71e-01	0.438369	-6.90153	0.03584	yadK	hypothetical protein
1760165_s_at	0.91040132	6.71e-01	-0.438269	-6.90157	-0.0346	yneF///Z2182///yneF///ECs2129	hypothetical protein///hypothetical protein///putative membrane-bound diguanylate cyclase///hypothetical protein
1760606_s_at	0.91040132	6.71e-01	-0.438195	-6.90161	-0.02444	hofB///ECs0111	hypothetical protein///hypothetical protein
1761511_at	0.91040132	6.71e-01	-0.438136	-6.90164	-0.0448	c5199	hypothetical protein
1760421_at	0.91040132	6.71e-01	-0.438029	-6.90169	-0.04046	speF	ornithine decarboxylase
1759629_s_at	0.91040132	6.71e-01	-0.437962	-6.90172	-0.02406		
1768220_s_at	0.91040132	6.71e-01	0.437901	-6.90175	0.03804	Z2322///ECs2007	hypothetical protein///BigB-like protein
1760429_at	0.91040132	6.71e-01	0.437532	-6.90192	0.0808	c3633	hypothetical protein
1768164_s_at	0.91040132	6.71e-01	-0.437513	-6.90193	-0.03422	ubiX///ubiX///ubiX///ECs3195	3-octaprenyl-4-hydroxybenzoate carboxy-lyase///3-octaprenyl-4-hydroxybenzoate carboxy-lyase///3-octaprenyl-4-hydroxybenzoate carboxy-lyase///3-octaprenyl-4-hydroxybenzoate carboxy-lyase
1765458_s_at	0.91040132	6.71e-01	-0.437111	-6.90212	-0.02494	ybiX///ybiX///ybiX///ECs0882	hydroxylase///hydroxylase///Fe(II)-dependent oxygenase superfamily protein///hydroxylase
1763432_at	0.91040132	6.72e-01	0.436973	-6.90218	0.02778	hofC	type IV pilin biogenesis protein
1762359_s_at	0.91040132	6.72e-01	0.43697	-6.90218	0.03478	ycdT///ycdT///ycdT///ECs1271	hypothetical protein///hypothetical protein///diguanylate cyclase, membrane-anchored///hypothetical protein
1767128_s_at	0.91040132	6.72e-01	0.436858	-6.90224	0.02086		
1765997_s_at	0.91040132	6.72e-01	0.43659	-6.90236	0.01504	Z5816///Z3664///insQ///ECs3276///ECs5183	virulence protein///virulence protein///IS609 transposase B///hypothetical protein///transposase
1767855_s_at	0.91040132	6.72e-01	0.436405	-6.90245	0.02252	cmtB///cmtB///cmtB///cmtB	mannitol phosphotransferase subunit EIIA///mannitol phosphotransferase subunit EIIA///putative mannitol-specific enzyme IIA component of PTS///mannitol phosphotransferase subunit EIIA
1768115_s_at	0.91040132	6.72e-01	0.43629	-6.9025	0.03426	c1206///c0345	hypothetical protein///ShlA/HecA/FhaA exofamily protein
1760656_s_at	0.91040132	6.72e-01	-0.4362	-6.90254	-0.03746	c1106///Z1320///yccX///ECs1052	acylphosphatase///acylphosphatase///weak acylphosphatase///acylphosphatase
1760858_at	0.91040132	6.72e-01	-0.436088	-6.9026	-0.03682		
1764517_at	0.91040132	6.72e-01	0.435993	-6.90264	0.0272	yadL	putative fimbrial-like adhesin protein
1764758_at	0.91040217	6.72e-01	0.435822	-6.90272	0.01844	casC	CRISP RNA (crRNA) containing Cascade antiviral complex protein
1759441_s_at	0.91041807	6.73e-01	0.435555	-6.90284	0.02322		
1768995_at	0.91041807	6.73e-01	0.435464	-6.90289	0.04168	c4920	starvation sensing protein rspA
1763490_s_at	0.91042614	6.73e-01	0.435281	-6.90297	0.03034	fliA///fliA///fliA///fliA	flagellar biosynthesis sigma factor///flagellar biosynthesis sigma factor///RNA polymerase, sigma 28 (sigma F) factor///flagellar biosynthesis sigma factor
1764777_s_at	0.91042614	6.73e-01	0.435088	-6.90306	0.0435	msyB///c1317///msyB///msyB///ECs1429	hypothetical protein///hypothetical protein///hypothetical protein///multicopy suppressor of secY and secA///acidic protein MsyB
1763900_s_at	0.91042614	6.73e-01	0.434856	-6.90317	0.03488	yfhQ///Z3799///trmJ///ECs3398	tRNA/rRNA methyltransferase YfhQ///ATP synthase subunit beta///tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent///ATP synthase subunit beta
1763263_at	0.91042614	6.73e-01	-0.434772	-6.90321	-0.01856	Z5491	hypothetical protein
1764141_s_at	0.91113269	6.74e-01	-0.433857	-6.90364	-0.04636	mreC///mreC///mreC///ECs4122	rod shape-determining protein MreC///rod shape-determining protein MreC///cell wall structural complex MreBCD transmembrane component MreC///rod shape-determining protein MreC
1762370_s_at	0.91120012	6.74e-01	0.433615	-6.90375	0.05044	yggB///yggB///mscS///ECs3795	mechanosensitive channel MscS///mechanosensitive ion channel MscS///mechanosensitive channel protein, small conductance///mechanosensitive channel MscS
1759304_s_at	0.91122912	6.74e-01	-0.433169	-6.90396	-0.0685	yciU///Z2024///yciU///ECs1748	dsDNA-mimic protein///dsDNA-mimic protein///UPF0263 family protein///dsDNA-mimic protein
1761516_s_at	0.91122912	6.74e-01	-0.432979	-6.90404	-0.06906	c0503///yajF///mak///ECs0444	fructokinase///fructokinase///manno(fructo)kinase///fructokinase
1767256_s_at	0.91122912	6.74e-01	-0.432958	-6.90405	-0.02032	yeeL///c2441///Z3137///ECs2777	pseudo///hypothetical protein///hypothetical protein///hypothetical protein
1761917_s_at	0.91122912	6.75e-01	-0.432785	-6.90413	-0.04326	rplD///rplD///rplD///rplD	50S ribosomal protein L4///50S ribosomal protein L4///50S ribosomal subunit protein L4///50S ribosomal protein L4
1762724_s_at	0.91122912	6.75e-01	0.432732	-6.90416	0.06656	Z3289///Z3290	hypothetical protein///hypothetical protein
1760911_s_at	0.91188473	6.75e-01	0.43187	-6.90456	0.03508	yceI///yceI///yceI///ECs1434	hypothetical protein///hypothetical protein///periplasmic high pH-inducible lipid-binding protein///hypothetical protein
1762251_at	0.91242185	6.76e-01	0.430988	-6.90497	0.01818	yfiE	transcriptional regulator YfiE
1759358_s_at	0.91242185	6.76e-01	-0.43085	-6.90503	-0.05594	c1406	hypothetical protein
1764152_s_at	0.91242185	6.76e-01	0.430792	-6.90506	0.02816	aroA///aroA///ECs0991	3-phosphoshikimate 1-carboxyvinyltransferase///5-enolpyruvylshikimate-3-phosphate synthetase///3-phosphoshikimate 1-carboxyvinyltransferase
1761499_s_at	0.91265305	6.76e-01	-0.43032	-6.90527	-0.02528	yohG	multidrug resistance outer membrane protein MdtQ
1769153_s_at	0.91265305	6.76e-01	-0.430145	-6.90536	-0.01622	Z5079///ECs4528	hypothetical protein///hypothetical protein
1761599_s_at	0.91265305	6.76e-01	0.430036	-6.90541	0.05678	srlE///srlE_1///srlE	PTS system, glucitol/sorbitol-specific IIBC component///PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components; frag///glucitol/sorbitol-specific enzyme IIB component of PTS
1763595_s_at	0.91290785	6.77e-01	0.429426	-6.90569	0.01888		
1765198_at	0.91290785	6.77e-01	-0.429319	-6.90574	-0.0474	c5037	succinyl-CoA synthetase subunit alpha
1768320_at	0.91290785	6.77e-01	0.429256	-6.90577	0.01864	cbrC	UPF0167 family protein
1764607_s_at	0.91334534	6.77e-01	0.428624	-6.90606	0.07202	glpQ///glpQ///glpQ///glpQ	glycerophosphodiester phosphodiesterase///glycerophosphodiester phosphodiesterase///periplasmic glycerophosphodiester phosphodiesterase///glycerophosphodiester phosphodiesterase
1760666_at	0.91336942	6.78e-01	-0.428395	-6.90616	-0.0211	yhfX	hypothetical protein
1766384_at	0.91336942	6.78e-01	-0.428253	-6.90623	-0.04164	murB	UDP-N-acetylenolpyruvoylglucosamine reductase
1759481_at	0.91336942	6.78e-01	0.427958	-6.90636	0.09736	nanK	N-acetylmannosamine kinase
1761474_s_at	0.91336942	6.78e-01	0.427811	-6.90643	0.01616	ung///ung///ECs3446	uracil-DNA glycosylase///uracil-DNA-glycosylase///uracil-DNA glycosylase
1759436_at	0.91336942	6.78e-01	0.427745	-6.90646	0.03402	c5132	hypothetical protein
1760649_s_at	0.91361128	6.79e-01	-0.426971	-6.90681	-0.06236	yjbE///yjbE///yjbE///ECs5009	hypothetical protein///hypothetical protein///extracellular polysaccharide production threonine-rich protein///hypothetical protein
1760471_at	0.91361128	6.79e-01	-0.426789	-6.9069	-0.01406	c5298	hexuronate transporter
1763665_at	0.91361128	6.79e-01	-0.425771	-6.90736	-0.05494	c4525	chormophorylate of CpcA
1765210_s_at	0.91361128	6.80e-01	-0.425574	-6.90745	-0.01604		
1769017_s_at	0.91361128	6.80e-01	0.425158	-6.90764	0.06184	trmE///trmE	tRNA modification GTPase TrmE///tRNA modification GTPase TrmE
1768719_at	0.91361128	6.80e-01	0.425047	-6.90769	0.03346	c0079	hypothetical protein
1768577_at	0.91361128	6.80e-01	0.425035	-6.9077	0.0423	c4492	ShiA-like protein
1763953_x_at	0.91361128	6.80e-01	-0.425019	-6.90771	-0.01836	c2070	hypothetical protein
1764569_at	0.91361128	6.80e-01	-0.424885	-6.90777	-0.03976	gltS	Sodium/glutamate symport carrier protein
1767350_at	0.91361128	6.80e-01	-0.424751	-6.90783	-0.03876	c4830	shikimate transporter
1760385_s_at	0.91361128	6.80e-01	-0.424743	-6.90783	-0.03568	Z1876///ECs1622	endolysin of prophage CP-933X///endolysin
1766897_at	0.91361128	6.80e-01	-0.424591	-6.9079	-0.0192	c0291	hypothetical protein
1765459_s_at	0.91361128	6.81e-01	0.424262	-6.90805	0.05372	aas///aas///aas///ECs3693	bifunctional acyl-[acyl carrier protein] synthetase/2-acylglycerophosphoethanolamine acyltransferase///bifunctional acyl-[acyl carrier protein] synthetase/2-acylglycerophosphoethanolamine acyltransferase///fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase///bifunctional acyl-ACP synthetase/2-acylglycerophosphoethanolamine acyltransferase
1762776_s_at	0.91361128	6.81e-01	0.424225	-6.90807	0.02494	yjiO///ECs5300	transporter///transporter
1767949_at	0.91361128	6.81e-01	-0.424081	-6.90813	-0.07202	c4481	hypothetical protein
1767300_at	0.91361128	6.81e-01	0.424001	-6.90817	0.01726		
1764124_s_at	0.91361128	6.81e-01	0.423927	-6.9082	0.06718	yeaY///Z2849///yeaY///ECs2515	lipoprotein yeaY///hypothetical protein///Slp family lipoprotein, RpoE-regulated///outer membrane protein
1763313_s_at	0.91361128	6.81e-01	0.423893	-6.90822	0.10284	chuS///chuS///ECs4379	heme/hemoglobin transport protein///heme/hemoglobin transport protein///hypothetical protein
1765043_at	0.91361128	6.81e-01	0.423451	-6.90842	0.03826	yqgA	hypothetical protein
1767412_s_at	0.91361128	6.81e-01	0.423356	-6.90846	0.02488	ycjS///ycjS///ycjS///ECs1894	oxidoreductase ycjS///dehydrogenase///putative NADH-binding oxidoreductase///dehydrogenase
1766283_s_at	0.91361128	6.81e-01	0.423349	-6.90847	0.0155	yegN///ECs2883	multidrug efflux system subunit MdtB///multidrug efflux system subunit MdtB
1763429_s_at	0.91361128	6.81e-01	0.42325	-6.90851	0.03962	caiA///caiA///caiA///ECs0042	crotonobetainyl-CoA dehydrogenase///crotonobetainyl-CoA dehydrogenase///crotonobetaine reductase subunit II, FAD-binding///crotonobetainyl-CoA dehydrogenase
1767179_s_at	0.91361128	6.81e-01	-0.423211	-6.90853	-0.06908	gpt///gpt///gpt///ECs0265	xanthine-guanine phosphoribosyltransferase///xanthine-guanine phosphoribosyltransferase///xanthine phosphoribosyltransferase; xanthine-guanine phosphoribosyltransferase///xanthine-guanine phosphoribosyltransferase
1766671_at	0.91361128	6.81e-01	0.423116	-6.90857	0.02646	ECs4964	hypothetical protein
1768654_s_at	0.91361128	6.81e-01	-0.423098	-6.90858	-0.06814	ydjJ///ydjJ///ydjJ///ECs2483	hypothetical protein///oxidoreductase///putative Zn-dependent NAD(P)-binding oxidoreductase///oxidoreductase
1759833_s_at	0.91361128	6.81e-01	-0.42294	-6.90865	-0.03266	c4981///Z5613///ECs4941	oxidoreductase///L-sorbose-1-P-reductase///L-sorbose 1-phosphate dehydrogenase
1759542_s_at	0.91361128	6.82e-01	-0.422856	-6.90869	-0.0541	pflA///pflA///pflA///pflA	pyruvate formate lyase-activating enzyme 1///pyruvate formate lyase-activating enzyme 1///pyruvate formate-lyase 1-activating enzyme; [formate-C-acetyltransferase 1]-activating enzyme; PFL activase///pyruvate formate lyase-activating enzyme 1
1759496_s_at	0.91361128	6.82e-01	-0.422717	-6.90875	-0.05988	yhbS///yhbS///yhbS///ECs4037	acetyltransferase YhbS///hypothetical protein///GNAT family putative N-acetyltransferase///hypothetical protein
1764482_s_at	0.91422421	6.82e-01	0.421898	-6.90912	0.01516	yiaV///yiaV///ECs4462	hypothetical protein///signal-anchored membrane fusion protein (MFP) component of efflux pump///hypothetical protein
1761600_s_at	0.9142457	6.82e-01	0.4216	-6.90926	0.03968	rhlB///rhlB///rhlB///ECs4713	ATP-dependent RNA helicase RhlB///ATP-dependent RNA helicase RhlB///ATP-dependent RNA helicase///ATP-dependent RNA helicase RhlB
1766115_s_at	0.9142457	6.83e-01	-0.421383	-6.90936	-0.01834		
1764165_at	0.9142457	6.83e-01	-0.42124	-6.90942	-0.0447	c4831	hypothetical protein
1760748_s_at	0.9142457	6.83e-01	0.421169	-6.90946	0.0442	yjdC///yjdC///yjdC///ECs5116	transcriptional regulator///transcriptional regulator///putative transcriptional regulator///transcriptional regulator
1760554_s_at	0.9142457	6.83e-01	-0.421024	-6.90952	-0.11962	fes///fes///fes///ECs0624	enterobactin/ferric enterobactin esterase///enterobactin/ferric enterobactin esterase///enterobactin/ferrienterobactin esterase///enterobactin/ferric enterobactin esterase
1766109_s_at	0.91434101	6.83e-01	0.420682	-6.90968	0.0384	hemC///hemC///hemC///hemC	porphobilinogen deaminase///porphobilinogen deaminase///hydroxymethylbilane synthase///porphobilinogen deaminase
1763585_s_at	0.91434101	6.83e-01	-0.420583	-6.90972	-0.04342	yafJ///yafJ///yafJ///ECs0250	hypothetical protein///amidotransferase///type 2 glutamine amidotransferase family protein///amidotransferase
1766931_at	0.91445612	6.84e-01	0.420026	-6.90997	0.01708	Z3388	hypothetical protein
1760687_s_at	0.91445612	6.84e-01	-0.419873	-6.91004	-0.02656	yjfC///yjfC///yjfC///ECs5162	hypothetical protein///synthetase/amidase///ATP-Grasp family ATPase///synthetase/amidase
1760323_s_at	0.91445612	6.84e-01	0.419776	-6.91008	0.06072	yedJ///yedJ///yedJ///ECs2700	hypothetical protein///hypothetical protein///putative HD superfamily phosphohydrolase///hypothetical protein
1760191_x_at	0.91445612	6.84e-01	-0.419704	-6.91012	-0.05548	Z2374///ECs1530///ECs2743	holin protein of prophage CP-933R///holin///holin
1764000_s_at	0.91445612	6.84e-01	0.41961	-6.91016	0.05466	c1919///Z2219///dosC///ECs2095	hypothetical protein///hypothetical protein///diguanylate cyclase, cold- and stationary phase-induced oxygen-dependent biofilm regulator///hypothetical protein
1767619_s_at	0.91459068	6.84e-01	-0.419297	-6.9103	-0.1167	c3646///c3579	hypothetical protein///hypothetical protein
1768105_s_at	0.91464942	6.84e-01	-0.418699	-6.91057	-0.01994		
1760409_s_at	0.91464942	6.84e-01	-0.418637	-6.9106	-0.01474	hycA///hycA///hycA///ECs3581	formate hydrogenlyase regulatory protein HycA///formate hydrogenlyase regulatory protein HycA///regulator of the transcriptional regulator FhlA///formate hydrogenlyase regulatory protein HycA
1759672_at	0.91464942	6.85e-01	0.418526	-6.91065	0.08614	mobB	molybdopterin-guanine dinucleotide biosynthesis protein B
1765590_at	0.91464942	6.85e-01	0.418509	-6.91065	0.05184	ribD	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase
1761581_at	0.91464942	6.85e-01	-0.418134	-6.91082	-0.03764	yfbK	hypothetical protein
1764878_at	0.91464942	6.85e-01	0.418128	-6.91082	0.05706	purD	phosphoribosylamine--glycine ligase
1766649_s_at	0.91464942	6.85e-01	0.417939	-6.91091	0.02012	Z0970///ECs0832	tail component of prophage CP-933K///minor tail protein
1764096_s_at	0.91464942	6.85e-01	-0.417657	-6.91104	-0.01356	ghoT///c5136///Z5731	toxin of GhoTS toxin-antitoxin pair; membrane-lytic protein; stimulator of persister cell formation///hypothetical protein///hypothetical protein
1763939_s_at	0.91464942	6.85e-01	-0.41755	-6.91108	-0.03098	ycdJ///Z1508///rutD///ECs1255	hypothetical protein///acetyltransferase///putative reactive intermediate detoxifying aminoacrylate hydrolase///acetyltransferase
1760388_s_at	0.91464942	6.85e-01	0.417534	-6.91109	0.09628	yedD///yedD///yedD///ECs2667	hypothetical protein///hypothetical protein///lipoprotein///hypothetical protein
1760880_at	0.91469025	6.85e-01	-0.41732	-6.91119	-0.08692	tnaB	tryptophan permease TnaB
1763219_s_at	0.9146967	6.86e-01	-0.417143	-6.91127	-0.05454	yidB///yidB	hypothetical protein///DUF937 family protein
1768014_s_at	0.9148834	6.86e-01	-0.416775	-6.91143	-0.0162		
1763470_at	0.91504314	6.86e-01	-0.41642	-6.91159	-0.06574	c1496	hypothetical protein
1759835_s_at	0.91504314	6.86e-01	-0.416266	-6.91166	-0.03718	mdoD///mdoD///opgD///mdoD	glucan biosynthesis protein D///glucan biosynthesis protein D///OPG biosynthetic periplasmic protein///glucan biosynthesis protein D
